fecha,cnae_cod,cnae_nombre,afiliados_medios_reg_general,afiliados_medios_autonomos,afiliados_medios_total
2020-12-01,63,Servicios de información,28491.26,7724.63,36215.89
2020-12-01,64,"Servicios financieros, excepto seguros y fondos pens.",201961.47,5104.47,207065.94
2020-12-01,65,"Seguros, reaseguros y fondos de pensiones",56614.16,3249.47,59863.630000000005
2020-12-01,66,Actividades auxiliares a los servicios financieros y segur.,60474.47,51449.32,111923.79000000001
2020-12-01,68,Actividades inmobiliarias,93798.63,49004.68,142803.31
2020-12-01,69,Actividades jurídicas y de contabilidad,223792.53,84394.95,308187.48
2020-12-01,70,Actividades de las sedes centrales; activ. Consul. Gest. Empr.,93978.42,29387.68,123366.1
2020-12-01,71,Servicios técnicos de arquitectura e ingeniería,194505.68,62269.68,256775.36
2020-12-01,72,Investigación y desarrollo,81114.63,13284.11,94398.74
2020-12-01,73,Publicidad y estudios de mercado,79755.37,32681.79,112437.16
2020-12-01,74,"Otras actividades profesionales, científicas y técnicas",73911.42,62624.74,136536.16
2020-12-01,75,Actividades veterinarias,16809,10746.11,27555.11
2020-12-01,77,Actividades de alquiler,63325.68,21906.68,85232.36
2020-12-01,78,Actividades relacionadas con el empleo,216219.95,2101.37,218321.32
2020-12-01,79,"Actividades de agencias de viajes, operadores turis.",39172.42,16335.58,55508
2020-12-01,80,Actividades de seguridad e investigación,135523.21,2300.68,137823.88999999998
2020-12-01,81,Servicios a edificios y actividades de jardinería,577597.37,50718.68,628316.05
2020-12-01,82,Actividades administrativas de oficina y activ. Aux. empresas,298249.95,38393.68,336643.63
2020-12-01,84,Administración Pòblica y defensa; Seguridad Soc. oblig.,1150995,1171.68,1152166.68
2020-12-01,85,Educación,1000958.37,93326.05,1094284.42
2020-12-01,86,Actividades sanitarias,1092959.53,112192.68,1205152.21
2020-12-01,87,Asistencia en establecimientos residenciales,281352.16,2363.63,283715.79
2020-12-01,88,Actividades de servicios sociales sin alojamiento,323400.94,5032.37,328433.31
2020-12-01,90,"Actividades de creación, artísticas y espectáculos",24580.26,33037,57617.259999999995
2020-12-01,91,"Actividades de bibliotecas, archivos, museos y o. act. Cult.",14408.68,1476.37,15885.05
2020-12-01,92,Actividades de juegos de azar y apuestas,29697.63,6134.89,35832.520000000004
2020-12-01,93,"Actividades deportivas, recreativas y de entretenimiento",163105.32,30252.95,193358.27000000002
2020-12-01,94,Actividades asociativas,123982.58,12558.68,136541.26
2020-12-01,95,"Reparación de ordenadores, efectos personales y uso dom.",25284,37939.16,63223.16
2020-12-01,96,Otros servicios personales,155693.95,159632.95,315326.9
2020-12-01,97,Actividades de los hogares como empleado,41104.32,343.89,41448.21
2020-12-01,98,Actividades de los hogares como productores de bienes,0,0,0
2020-12-01,99,Actividades de organizaciones y organ. Extraterritoriales,3464,232.63,3696.63
2021-01-01,01,"Agricultura, ganadería, caza y servicios",49794.84,258553.74,308348.57999999996
2021-01-01,02,Silvicultura y explotación forestal,19577.21,5278.16,24855.37
2021-01-01,03,Pesca y acuicultura,1699.68,1182.37,2882.05
2021-01-01,05,"Extracción de antracita, hulla y lignito",47,90,137
2021-01-01,06,Extracción de crudo de petróleo y gas natural,153,8,161
2021-01-01,07,Extracción de minerales metálicos,3217.42,44.95,3262.37
2021-01-01,08,Otras industrias extractivas,13849.58,1413.68,15263.26
2021-01-01,09,Actividades de apoyo a las industrias extractivas,1084.84,113.74,1198.58
2021-01-01,10,Industria de la alimentación,356313.26,29826.16,386139.42
2021-01-01,11,Fabricación de bebidas,42138.05,3211.68,45349.73
2021-01-01,12,Industria del tabaco,1643.63,34.74,1678.3700000000001
2021-01-01,13,Industria textil,39937.21,6000.74,45937.95
2021-01-01,14,Confección de prendas de vestir,31284.26,12204.84,43489.1
2021-01-01,15,Industria del cuero y del calzado,31712.68,4638.11,36350.79
2021-01-01,16,"Industria de la madera y del corcho, excepto muebles",46567.63,13484.37,60052
2021-01-01,17,Industria del papel,41396.42,1344.21,42740.63
2021-01-01,18,Artes gráficas y reproducción de soportes grabados,53311.74,16076.58,69388.31999999999
2021-01-01,19,Coquerías y refino de petróleo,8118.16,24,8142.16
2021-01-01,20,Industria química,95972.89,3042.53,99015.42
2021-01-01,21,Fabricación de productos farmacéuticos,54120.68,155.37,54276.05
2021-01-01,22,Fabricación de productos de caucho y plásticos,87596.63,4810.47,92407.1
2021-01-01,23,Fabricación de otros productos minerales,88179.21,8603.26,96782.47
2021-01-01,24,"Metalurgia; fabricación de productos de hierro, acero",68306.89,6181.37,74488.26
2021-01-01,25,"Fabricación de productos metálicos, excepto maquina.",216490.26,36426.53,252916.79
2021-01-01,26,"Fabricación de productos informáticos, electró. ópticos",27409.37,2282.89,29692.26
2021-01-01,27,Fabricación de material y equipo eléctrico,43876.79,2736.11,46612.9
2021-01-01,28,Fabricación de maquinaria y equipo n.c.o.p.,111200.21,12073,123273.21
2021-01-01,29,"Fabricación de vehículos de motor, remolques",155411.63,2552.53,157964.16
2021-01-01,30,Fabricación de otro material de transporte,52790.79,1415.89,54206.68
2021-01-01,31,Fabricación de muebles,50753.89,13032.68,63786.57
2021-01-01,32,Otras industrias manufactureras,28464.26,8596.95,37061.21
2021-01-01,33,Reparación e instalación de maquinaria y equipo,77340.21,20813.11,98153.32
2021-01-01,35,"Suministro de energía eléctrica, gas, vapor  y aire c.",34011.89,1683.89,35695.78
2021-01-01,36,"Captación, depuración y distribución de agua",42917.63,380.11,43297.74
2021-01-01,37,Recogida y tratamiento de aguas residuales,5310.68,322.68,5633.360000000001
2021-01-01,38,"Recogida, tratamiento y eliminación de residuos",93540.47,1530.47,95070.94
2021-01-01,39,Actividades de descontaminación y otros,1931.74,193.95,2125.69
2021-01-01,41,Construcción de edificios,324357.26,122708.26,447065.52
2021-01-01,42,Ingeniería civil,45211.37,7172.68,52384.05
2021-01-01,43,Actividades de construcción especializada,466875.42,258865.53,725740.95
2021-01-01,45,Venta y reparación de vehículos de motor,240247.21,88875.05,329122.26
2021-01-01,46,"Comercio al por mayor e intermediarios, excepto v. motor",806564,176056.58,982620.58
2021-01-01,47,"Comercio al por menor, excepto de vehículos motor",1326854.26,500707.16,1827561.42
2021-01-01,49,Transporte terrestre y por tubería,406474.79,186403.16,592877.95
2021-01-01,50,Transporte marítimo y por vías navegable,723.05,335.32,1058.37
2021-01-01,51,Transporte aéreo,34051.74,333.42,34385.159999999996
2021-01-01,52,Almacenamiento y actividades anexas al transporte,193998.95,8255.05,202254
2021-01-01,53,Actividades postales y de correos,79862.05,16859.16,96721.21
2021-01-01,55,Servicios de alojamiento,189754.42,19967.74,209722.16
2021-01-01,56,Servicios de comidas y bebidas,789765.21,294333.52,1084098.73
2021-01-01,58,Edición,39978.42,7985.68,47964.1
2021-01-01,59,"Actividades cinematográficas, de vídeo y prog. telev.",33622.11,10650.21,44272.32
2021-01-01,60,Actividades de programación y emisión de radio y telev.,23778.79,1017.32,24796.11
2021-01-01,61,Telecomunicaciones,71638.95,5564.26,77203.20999999999
2021-01-01,62,"Programación, consultoría y otras activ. ,  Informáticas",317480.26,35067.47,352547.73
2021-01-01,63,Servicios de información,28221.68,7662.37,35884.05
2021-01-01,64,"Servicios financieros, excepto seguros y fondos pens.",202261,5149.79,207410.79
2021-01-01,65,"Seguros, reaseguros y fondos de pensiones",56430.79,3224.63,59655.42
2021-01-01,66,Actividades auxiliares a los servicios financieros y segur.,60488.79,51233.58,111722.37
2021-01-01,68,Actividades inmobiliarias,93556.58,48997.37,142553.95
2021-01-01,69,Actividades jurídicas y de contabilidad,223424.21,84344.84,307769.05
2021-01-01,70,Actividades de las sedes centrales; activ. Consul. Gest. Empr.,93822.84,29329.42,123152.26
2021-01-01,71,Servicios técnicos de arquitectura e ingeniería,192827.74,61963.26,254791
2021-01-01,72,Investigación y desarrollo,80648.32,13227.79,93876.11000000002
2021-01-01,73,Publicidad y estudios de mercado,77941.42,32652.42,110593.84
2021-01-01,74,"Otras actividades profesionales, científicas y técnicas",73646.47,62042.84,135689.31
2021-01-01,75,Actividades veterinarias,16822.79,10708.47,27531.260000000002
2021-01-01,77,Actividades de alquiler,62127.95,21661.32,83789.26999999999
2021-01-01,78,Actividades relacionadas con el empleo,199677.68,2091.95,201769.63
2021-01-01,79,"Actividades de agencias de viajes, operadores turis.",38508,16236.21,54744.21
2021-01-01,80,Actividades de seguridad e investigación,133837,2279.63,136116.63
2021-01-01,81,Servicios a edificios y actividades de jardinería,568871.37,50526.16,619397.53
2021-01-01,82,Actividades administrativas de oficina y activ. Aux. empresas,291082.84,38300.95,329383.79000000004
2021-01-01,84,Administración Pòblica y defensa; Seguridad Soc. oblig.,1143335.68,1163.21,1144498.89
2021-01-01,85,Educación,993349.63,92943.58,1086293.21
2021-01-01,86,Actividades sanitarias,1091156.63,112313.68,1203470.3099999998
2021-01-01,87,Asistencia en establecimientos residenciales,277485.74,2350.21,279835.95
2021-01-01,88,Actividades de servicios sociales sin alojamiento,319523.21,4985.42,324508.63
2021-01-01,90,"Actividades de creación, artísticas y espectáculos",23629.68,32482.37,56112.05
2021-01-01,91,"Actividades de bibliotecas, archivos, museos y o. act. Cult.",13822.42,1439.74,15262.16
2021-01-01,92,Actividades de juegos de azar y apuestas,29166.84,6121.32,35288.16
2021-01-01,93,"Actividades deportivas, recreativas y de entretenimiento",160287.05,30105.74,190392.78999999998
2021-01-01,94,Actividades asociativas,121671.79,12508.32,134180.11
2021-01-01,95,"Reparación de ordenadores, efectos personales y uso dom.",24954.79,37579.05,62533.840000000004
2021-01-01,96,Otros servicios personales,152379.58,159020.05,311399.63
2021-01-01,97,Actividades de los hogares como empleado,40846.05,338.95,41185
2021-01-01,98,Actividades de los hogares como productores de bienes,0,0,0
2021-01-01,99,Actividades de organizaciones y organ. Extraterritoriales,3275.84,233.74,3509.58
2021-02-01,01,"Agricultura, ganadería, caza y servicios",50868.7,258444.55,309313.25
2021-02-01,02,Silvicultura y explotación forestal,20804,5315.35,26119.35
2021-02-01,03,Pesca y acuicultura,1718.6,1170.8,2889.3999999999996
2021-02-01,05,"Extracción de antracita, hulla y lignito",44.6,86.15,130.75
2021-02-01,06,Extracción de crudo de petróleo y gas natural,154,8,162
2021-02-01,07,Extracción de minerales metálicos,3201.5,47.7,3249.2
2021-02-01,08,Otras industrias extractivas,14021,1411.35,15432.35
2021-02-01,09,Actividades de apoyo a las industrias extractivas,1090.1,114.5,1204.6
2021-02-01,10,Industria de la alimentación,357632.5,29694.75,387327.25
2021-02-01,11,Fabricación de bebidas,41849.75,3193.5,45043.25
2021-02-01,12,Industria del tabaco,1664.6,35.2,1699.8
2021-02-01,13,Industria textil,40216.4,5996.5,46212.9
2021-02-01,14,Confección de prendas de vestir,31179.9,12172.55,43352.45
2021-02-01,15,Industria del cuero y del calzado,31847.95,4630.65,36478.6
2021-02-01,16,"Industria de la madera y del corcho, excepto muebles",47025.15,13460.9,60486.05
2021-02-01,17,Industria del papel,41611.05,1348.75,42959.8
2021-02-01,18,Artes gráficas y reproducción de soportes grabados,53253.4,16082.65,69336.05
2021-02-01,19,Coquerías y refino de petróleo,8098.9,24,8122.9
2021-02-01,20,Industria química,96896.85,3041.15,99938
2021-02-01,21,Fabricación de productos farmacéuticos,54353.15,157,54510.15
2021-02-01,22,Fabricación de productos de caucho y plásticos,88287.25,4813.15,93100.4
2021-02-01,23,Fabricación de otros productos minerales,89093.85,8599.15,97693
2021-02-01,24,"Metalurgia; fabricación de productos de hierro, acero",69188.25,6163.95,75352.2
2021-02-01,25,"Fabricación de productos metálicos, excepto maquina.",218082.8,36450.1,254532.9
2021-02-01,26,"Fabricación de productos informáticos, electró. ópticos",27587,2293.4,29880.4
2021-02-01,27,Fabricación de material y equipo eléctrico,44062.75,2757.25,46820
2021-02-01,28,Fabricación de maquinaria y equipo n.c.o.p.,112136.55,12034.15,124170.7
2021-02-01,29,"Fabricación de vehículos de motor, remolques",155451.1,2555.55,158006.65
2021-02-01,30,Fabricación de otro material de transporte,52596.2,1416.55,54012.75
2021-02-01,31,Fabricación de muebles,51218.8,13020.35,64239.15
2021-02-01,32,Otras industrias manufactureras,28879.7,8632.9,37512.6
2021-02-01,33,Reparación e instalación de maquinaria y equipo,78042.3,20879.15,98921.45000000001
2021-02-01,35,"Suministro de energía eléctrica, gas, vapor  y aire c.",34059.65,1700.65,35760.3
2021-02-01,36,"Captación, depuración y distribución de agua",43255.05,379.25,43634.3
2021-02-01,37,Recogida y tratamiento de aguas residuales,5282.15,320.55,5602.7
2021-02-01,38,"Recogida, tratamiento y eliminación de residuos",93141.35,1526.55,94667.90000000001
2021-02-01,39,Actividades de descontaminación y otros,1931.7,195.4,2127.1
2021-02-01,41,Construcción de edificios,336203.7,123522.3,459726
2021-02-01,42,Ingeniería civil,46131.25,7153.6,53284.85
2021-02-01,43,Actividades de construcción especializada,476807.55,259872.05,736679.6
2021-02-01,45,Venta y reparación de vehículos de motor,240107.1,89006.35,329113.45
2021-02-01,46,"Comercio al por mayor e intermediarios, excepto v. motor",804516.05,176340.1,980856.15
2021-02-01,47,"Comercio al por menor, excepto de vehículos motor",1309033.05,500428.2,1809461.25
2021-02-01,49,Transporte terrestre y por tubería,407983.2,186936.45,594919.65
2021-02-01,50,Transporte marítimo y por vías navegable,744.45,337.4,1081.85
2021-02-01,51,Transporte aéreo,33721.5,330.4,34051.9
2021-02-01,52,Almacenamiento y actividades anexas al transporte,192794.9,8276.75,201071.65
2021-02-01,53,Actividades postales y de correos,78329.75,17453.2,95782.95
2021-02-01,55,Servicios de alojamiento,187389.35,19950.75,207340.1
2021-02-01,56,Servicios de comidas y bebidas,766236,293162.35,1059398.35
2021-02-01,58,Edición,40017.65,7967.55,47985.200000000004
2021-02-01,59,"Actividades cinematográficas, de vídeo y prog. telev.",35277.3,10766.15,46043.450000000004
2021-02-01,60,Actividades de programación y emisión de radio y telev.,23767.8,1024.5,24792.3
2021-02-01,61,Telecomunicaciones,71656,5599.85,77255.85
2021-02-01,62,"Programación, consultoría y otras activ. ,  Informáticas",319885.45,35422.95,355308.4
2021-02-01,63,Servicios de información,27528.75,7654.65,35183.4
2021-02-01,64,"Servicios financieros, excepto seguros y fondos pens.",202077.95,5196.95,207274.90000000002
2021-02-01,65,"Seguros, reaseguros y fondos de pensiones",56558.3,3210.25,59768.55
2021-02-01,66,Actividades auxiliares a los servicios financieros y segur.,60926.9,51303.05,112229.95000000001
2021-02-01,68,Actividades inmobiliarias,93800.7,49151.1,142951.8
2021-02-01,69,Actividades jurídicas y de contabilidad,224051.45,84511,308562.45
2021-02-01,70,Actividades de las sedes centrales; activ. Consul. Gest. Empr.,95021.2,29487.2,124508.4
2021-02-01,71,Servicios técnicos de arquitectura e ingeniería,194415.4,62159.45,256574.84999999998
2021-02-01,72,Investigación y desarrollo,81870.25,13382.15,95252.4
2021-02-01,73,Publicidad y estudios de mercado,78349.9,33016.1,111366
2021-02-01,74,"Otras actividades profesionales, científicas y técnicas",74550.15,62291.95,136842.09999999998
2021-02-01,75,Actividades veterinarias,16959.65,10732.9,27692.550000000003
2021-02-01,77,Actividades de alquiler,61374.45,21516.95,82891.4
2021-02-01,78,Actividades relacionadas con el empleo,194428.35,2090.95,196519.30000000002
2021-02-01,79,"Actividades de agencias de viajes, operadores turis.",37908.6,16244,54152.6
2021-02-01,80,Actividades de seguridad e investigación,132822.95,2276.1,135099.05000000002
2021-02-01,81,Servicios a edificios y actividades de jardinería,570269.85,50674.55,620944.4
2021-02-01,82,Actividades administrativas de oficina y activ. Aux. empresas,290629.4,38567,329196.4
2021-02-01,84,Administración Pòblica y defensa; Seguridad Soc. oblig.,1154370.25,1164,1155534.25
2021-02-01,85,Educación,1012808.35,93407.8,1106216.15
